,gb_smid,stationname,brandname,stationalias,address,cross2,cityshort,dma,state,postalcode,lat,long,has_fuel,has_power,has_diesel,has_fuel_update_date,has_power_update_date,has_diesel_update_date,avgprice,price_groups,avg_wait_time,avg_wait_time_grp,wait_observed_time,observed_date
3614,147897,Exxon,Exxon,Quick Check,5929 Common St,Murbelle Rd,Lake Charles,Lake Charles,LA,70607,30.1545425,-93.2136187,Y,Y,Y,2019-02-07 00:07:32.872,2019-02-07 00:07:31.120,,,0.0,1.02,1,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
3615,87147,Murphy USA,Murphy USA,,2510 N Martin Luther King Hwy,Crockett St,Lake Charles,Lake Charles,LA,70611,30.270642,-93.18075,Y,Y,Y,2020-11-08 15:42:55.476,2020-11-08 15:42:55.475,2020-11-08 15:42:55.476,,0.0,8.62,2,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
3616,154146,Chevron,Chevron,,Sam Houston Jones Pkwy,Champagne Cir,Moss Bluff,Lake Charles,LA,70611,30.30035,-93.206077,Y,Y,Y,,,,,0.0,1.37,1,2021-09-09 17:00:00.000,2021-09-10 19:23:01.000
3617,145866,Chevron,Chevron,Smoker's Paradise,1014 N Martin Luther King Hwy,Pineview St,Lake Charles,Lake Charles,LA,70615,30.251107,-93.179624,Y,Y,Y,2020-10-01 15:44:05.996,2020-10-01 15:44:05.995,,,0.0,3.71,1,2021-09-08 07:00:00.000,2021-09-10 19:23:01.000
3618,165880,Bayou Convenience Store,,,6328 Gulf Beach Hwy,Middle Ridge Rd,Johnson Bayou,Lake Charles,LA,70631,29.762959,-93.698951,Y,Y,Y,,,,,0.0,11.28,2,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
3619,132797,Texaco,Texaco,,621 E Fourth St,Page St,DeQuincy,Lake Charles,LA,70633,30.450721,-93.430666,Y,Y,Y,2020-09-21 09:45:22.707,2020-09-21 09:45:23.796,2020-09-21 09:45:23.304,2.79,3.0,2.62,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3620,154843,Phillips 66,Phillips 66,Tiger Land Fast Stop,1136 E 4th St,Alston St,DeQuincy,Lake Charles,LA,70633,30.451038,-93.420714,Y,Y,Y,,,,,0.0,0.38,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3621,151123,Valero,Exxon,,3111 US-190,Mooney St,DeRidder,Lake Charles,LA,70634,30.840662,-93.343711,Y,Y,Y,2020-08-30 22:30:04.809,,,,0.0,0.25,1,2021-09-05 19:00:00.000,2021-09-10 19:23:01.000
3622,132706,Murphy USA,Murphy USA,,1123 N Pine St,Somerset Dr,DeRidder,Lake Charles,LA,70634,30.866232,-93.285912,Y,Y,Y,2021-05-12 01:17:23.644,2020-11-11 13:53:03.980,2020-11-11 13:53:03.980,2.64,1.0,9.18,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3623,154675,Chevron,Chevron,,8689 US-165,6th Ave,Oberlin,Lake Charles,LA,70655,30.620689,-92.762753,Y,Y,Y,2020-11-17 22:26:16.600,2020-11-17 22:26:16.600,,3.29,5.0,0.99,1,2021-09-09 00:00:00.000,2021-09-10 19:23:01.000
3624,152409,Chevron,Chevron,,LA-28,LA-1207,Holloway,"Alexandria, LA",LA,71360,31.390062,-92.231372,Y,Y,Y,2020-09-12 02:52:12.861,2020-09-12 02:52:14.100,2020-09-12 02:52:13.442,2.99,5.0,9.1,2,2021-09-07 13:00:00.000,2021-09-10 19:23:01.000
3625,163291,Shell,Shell,Kolin General,3937 Old Marksville Hwy,Estate Dr,Pineville,"Alexandria, LA",LA,71360,31.299711539507,-92.339218854904,Y,Y,Y,2021-09-07 00:17:01.784,,,,0.0,8.5,2,2021-09-09 13:00:00.000,2021-09-10 19:23:01.000
3626,86597,Shell,Shell,Jimmie's,16137 LA-1,JJJ Ln,Simmesport,"Alexandria, LA",LA,71369,30.985272,-91.81826,Y,Y,Y,,,,,0.0,1.02,1,2021-09-05 18:00:00.000,2021-09-10 19:23:01.000
3627,167267,Valero,Valero,,16675 LA-1,Martlin Luther King Dr,Simmesport,"Alexandria, LA",LA,71369,30.981767,-91.81062,Y,Y,Y,,,,,0.0,0.42,1,2021-09-07 13:00:00.000,2021-09-10 19:23:01.000
3628,195955,Continental,,,605 Carter St,N Hickory St,Vidalia,Monroe-El Dorado,LA,71373,31.568078515206,-91.43080830574,Y,Y,Y,,,,,0.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3629,156916,Sprint Mart,Sprint Mart,,1123 Carter St,Cross St,Vidalia,Monroe-El Dorado,LA,71373,31.5693623,-91.4358063,Y,Y,Y,2020-11-14 17:22:42.907,2020-11-14 17:22:42.906,2020-11-14 17:22:42.907,2.75,2.0,1.15,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3630,167820,Spirit,,Best Source Liquor,117 Pacific Ave,Dublin St,Boyce,"Alexandria, LA",LA,71409,31.385649,-92.667291,Y,Y,Y,,,,,0.0,2.02,1,2021-09-08 13:00:00.000,2021-09-10 19:23:01.000
3631,147139,CITGO,CITGO,Wag-A-Bag,3961 LA-112,Hill Dr,Forest Hill,"Alexandria, LA",LA,71430,31.058597,-92.511568,Y,Y,Y,,,,2.90,4.0,1.02,1,2021-09-09 00:00:00.000,2021-09-10 19:23:01.000
3632,175083,Leebo's,,,4301 LA-112,LA-497,Forest Hill,"Alexandria, LA",LA,71430,31.041804204621,-92.530648112297,Y,Y,Y,2020-09-11 15:54:07.979,2020-09-11 15:54:09.635,2020-09-11 15:54:08.643,,0.0,3.48,1,2021-09-08 19:00:00.000,2021-09-10 19:23:01.000
3633,149447,Chevron,Chevron,,911 8th Avenue,U.S. 165,Glenmora,"Alexandria, LA",LA,71433,30.975649,-92.585834,Y,Y,Y,,,,,0.0,2.28,1,2021-09-09 17:00:00.000,2021-09-10 19:23:01.000
3634,148421,Spirit,,G & G Superette ,13342 US-165,6th Ave,Glenmora,"Alexandria, LA",LA,71433,30.977785,-92.58433,Y,Y,Y,,,,,0.0,4.33,1,2021-09-07 23:00:00.000,2021-09-10 19:23:01.000
3635,134644,Texaco,Texaco,EN Kwik Stop,1153 US-171,Maple Ave,Hornbeck,"Alexandria, LA",LA,71439,31.321408221724,-93.396320343018,Y,Y,Y,2020-09-26 13:52:08.491,2020-09-26 13:52:10.387,,,0.0,0.38,1,2021-09-02 21:00:00.000,2021-09-10 19:23:01.000
3636,191074,Clark,Clark,JR's  Food Mart,104 Fisher Rd,W Georgia Ave,Many,Shreveport,LA,71449,31.56335241092,-93.476244807243,Y,Y,Y,,,,,0.0,0.98,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3637,144116,AAFES,AAFES,Polk Mini Mall,2275 Louisiana Ave,University Pkwy,Fort Polk South,"Alexandria, LA",LA,71459,31.051176899624,-93.221818506718,Y,Y,Y,2020-11-20 22:48:13.170,2020-11-20 22:48:13.717,,,0.0,1.47,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3638,178646,Jewel's Quick Stop,CITGO,,406 E Jackson St,Dunn St,Oakdale,Lake Charles,LA,71463,30.809979,-92.659024,Y,Y,Y,,,,,0.0,3.03,1,2021-09-08 16:00:00.000,2021-09-10 19:23:01.000
3639,146961,Texaco,Texaco,,4556 N Blvd,Main St,Provencal,Shreveport,LA,71468,31.652834952382,-93.201679140329,Y,Y,Y,,,,2.89,4.0,0.99,1,2021-09-07 20:00:00.000,2021-09-10 19:23:01.000
3640,176463,Spring Market,,,1495 Obrie St,Oak St,Zwolle,Shreveport,LA,71486,31.64285068823,-93.64206969738,Y,Y,Y,2020-08-29 20:51:19.870,2020-08-29 20:51:19.870,2019-07-14 16:49:37.868,,0.0,36.68,3,2021-09-06 19:00:00.000,2021-09-10 19:23:01.000
3641,164244,River Parish Casino,,,1231 E Airline Hwy,Jaubert Ln,Laplace,,LA,,30.050194153875,-90.454736351967,N,Y,Y,2021-09-04 16:59:23.337,2021-09-01 14:06:36.141,,,0.0,0.27,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3643,150134,Chevron,Chevron,,4344 LA-12,LA-109,Starks,Lake Charles,LA,70661,30.319031,-93.665063,Y,Y,Y,2019-08-14 17:26:06.229,2019-08-14 17:26:06.830,2019-08-14 17:26:05.654,,0.0,6.82,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3644,140778,Circle K,Circle K,,2060 Ruth St,Henning Dr,Sulphur,Lake Charles,LA,70663,30.218511,-93.375857,Y,Y,Y,2020-11-11 04:12:20.199,2020-11-11 04:12:20.197,,,0.0,1.01,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3645,150542,Chevron,Chevron,,2301 Ruth St,I-10,Sulphur,Lake Charles,LA,70663,30.217085,-93.37664,Y,Y,Y,2020-10-13 21:14:46.151,2020-10-13 21:14:46.151,,2.99,5.0,6.0,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3646,153094,Chevron,Chevron,,2627 Cities Service Hwy,Pintail St,Sulphur,Lake Charles,LA,70663,30.212335,-93.326142,Y,Y,Y,2020-09-04 18:27:05.378,2019-07-14 12:42:01.871,,,0.0,0.32,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3647,151572,Circle K,Circle K,,4063 Maplewood Dr,S Cities Service Hwy,Sulphur,Lake Charles,LA,70663,30.227409,-93.325915,Y,Y,Y,2021-09-08 17:51:46.389,2021-09-08 17:51:47.002,,2.71,2.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3648,155846,Conoco,Conoco,,1617 E Burton St,N Beglis Pkwy,Sulphur,Lake Charles,LA,70663,30.242399,-93.358899,Y,Y,Y,,,,,0.0,0.58,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3649,191602,Conoco,Conoco,More 4 Less,2482 Toomey Rd,Frontage Rd,Vinton,Lake Charles,LA,70668,30.149914,-93.63825,Y,Y,Y,2021-09-03 23:50:17.499,2021-09-03 23:50:17.499,2020-09-07 15:18:07.859,,0.0,2.16,1,2021-09-08 15:00:00.000,2021-09-10 19:23:01.000
3650,50907,Texaco,Texaco,,800 W Sampson St,Sulphur Ave,Westlake,Lake Charles,LA,70669,30.242626190185,-93.257873535156,Y,Y,Y,2020-11-20 01:13:38.080,2020-11-20 01:13:38.080,2020-11-20 01:13:38.080,,0.0,0.99,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3651,201263,RaceTrac,RaceTrac,,7332 La 1 South,1st St,Addis,Baton Rouge,LA,70710,30.362841,-91.261668,Y,Y,Y,2021-09-09 18:46:02.781,2021-09-09 18:46:02.781,2021-09-09 18:46:02.781,2.69,2.0,4.68,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3652,153954,Chevron,Chevron,Subway,28575 LA-43,James Chapel Rd,Albany,Baton Rouge,LA,70711,30.48298,-90.579755,N,N,N,2021-09-01 02:43:40.461,2021-09-01 02:43:42.497,2021-09-01 02:43:41.136,,0.0,2.0,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3653,166426,Bankston Auto Parts & Service,,,19122 Florida Blvd,S Montpelier Rd,Albany,Baton Rouge,LA,70711,30.504097,-90.58073,Y,N,N,2021-09-07 20:42:36.793,2021-09-03 01:36:50.467,2021-09-03 01:36:50.467,,0.0,1.02,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3654,85376,Circle K,,,25797 S LA-16,Poirrier Ln,Denham Springs,Baton Rouge,LA,70726,30.44206,-90.945424,Y,Y,Y,2021-09-10 12:27:57.604,2021-09-10 12:27:57.604,2021-09-10 12:27:57.604,2.58,1.0,2.03,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3655,27420,Shell,Shell,,34000 LA-16,LA-1024,Denham Springs,Baton Rouge,LA,70726,30.560634986331,-90.95495223999,Y,Y,Y,2021-09-09 17:51:11.678,2021-09-09 17:51:12.125,2021-09-09 17:51:11.902,2.59,1.0,3.4,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3656,96395,RaceTrac,RaceTrac,296,2331 S Range Ave,I-12 ,Denham Springs,Baton Rouge,LA,70726,30.45830465404,-90.956894159317,Y,Y,Y,2021-09-10 13:51:35.757,2021-09-10 13:51:36.733,2021-09-10 13:51:36.233,2.59,1.0,2.16,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3657,190043,RaceTrac,,,2216 Florida Blvd,4 H Club Rd,Denham Springs,Baton Rouge,LA,70726,30.464354,-90.97229,N,N,Y,2021-09-01 15:55:42.468,2021-09-01 15:55:42.468,,,0.0,1.54,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3658,164863,Sportman's Crossing,, ,22618 Walker South Rd,Hood Rd,Denham Springs,Baton Rouge,LA,70726,30.395969138128,-90.853926837444,N,Y,N,2021-09-08 20:32:09.736,2021-09-08 14:08:54.727,2021-09-08 20:32:09.734,,0.0,2.95,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3659,80464,Exxon,Popingo's,,3839 S Burnside,I-10,Gonzales,Baton Rouge,LA,70737,30.195408295338,-90.92084287368,Y,N,N,2021-09-07 18:38:25.864,2021-09-07 18:38:25.865,2021-09-01 20:17:14.709,2.85,4.0,13.3,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3660,78793,Shell,Shell,,2006 W LA-30,Veterans Blvd,Gonzales,Baton Rouge,LA,70737,30.211132363516,-90.942585915327,N,N,Y,2021-09-10 04:58:38.008,2021-09-10 04:58:38.001,2021-09-09 22:32:23.432,2.89,4.0,9.53,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3661,139820,Texaco,Texaco,Ralph's,15013 LA-44,LA-931,Gonzales,Baton Rouge,LA,70737,30.28530810641,-90.923023223877,N,Y,Y,2021-09-03 23:21:08.776,2021-09-03 18:13:05.005,,,0.0,1.28,1,2021-09-02 21:00:00.000,2021-09-10 19:23:01.000
3662,94561,Tiger Truck Stop,,Tiger Truck Stop,76730 Garner Ln.,LA-77,Grosse Tete,Baton Rouge,LA,70740,30.4171505,-91.4344635,Y,Y,Y,2021-09-06 15:50:23.796,2021-09-06 15:50:23.796,2021-09-06 15:50:23.796,,0.0,1.52,1,2021-09-09 13:00:00.000,2021-09-10 19:23:01.000
3663,185789,Paul's Grocery,,,17948 LA-42,George Watts Rd,Livingston,Baton Rouge,LA,70754,30.355023,-90.790812,N,N,Y,2021-09-02 18:51:54.849,2021-09-02 18:51:54.849,,,0.0,2.7,1,2021-09-08 14:00:00.000,2021-09-10 19:23:01.000
3664,156222,Chevron,Chevron,,24445 Eden St,Broadway St,Plaquemine,Baton Rouge,LA,70764,30.282359,-91.228622,N,Y,N,2021-09-04 20:21:03.016,2021-09-07 09:53:00.287,2021-09-04 09:29:13.275,2.85,4.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3665,167005,Nash Express,,,63755 Bayou Jacob Rd,,Plaquemine,Baton Rouge,LA,70764,30.305883,-91.244652,N,Y,Y,2021-09-03 20:45:53.257,2021-09-03 20:45:55.541,,,0.0,3.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3666,94560,RaceTrac,RaceTrac,365,214 LA-415,I-10 ,Port Allen,Baton Rouge,LA,70767,30.449339615976,-91.245145797729,Y,Y,Y,,,,,0.0,60.0,4,2021-09-09 18:00:00.000,2021-09-10 19:23:01.000
3667,112936,G Town,,,1547 N Burnside Ave,US-61,Gonzales,Baton Rouge,LA,70767,30.24485,-90.92079,Y,Y,Y,2021-09-06 20:45:11.297,2021-09-05 13:16:14.235,2021-09-06 20:45:11.297,,0.0,1.44,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3668,118751,Exxon,Exxon,Cajun Circus Casino,6742 US-190 ,Gremillion Rd,Port Allen,Baton Rouge,LA,70767,30.499926701801,-91.307906806469,Y,Y,Y,2021-09-08 22:48:29.350,2021-09-07 23:16:51.229,2021-09-05 10:06:22.348,3.08,5.0,9.19,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3669,187220,Shell,Shell,,650 S Alexander Ave,S Alexander Ave,Port Allen,Baton Rouge,LA,70767,30.447707,-91.209703,Y,Y,Y,2021-09-09 01:55:13.181,2021-09-08 15:13:13.222,2021-09-08 14:01:00.152,2.63,1.0,2.65,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3670,86097,Triple S Grocery,,,44429 LA-429,Beco Rd,St Amant,Baton Rouge,LA,70774,30.224685,-90.856056,N,Y,Y,2021-09-03 18:48:42.483,2021-09-07 08:06:51.713,,3.05,5.0,1.7,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3671,117904,Texaco,Texaco,,7337 John LeBlanc Hwy,I-10,Sorrento,Baton Rouge,LA,70778,30.173847153612,-90.874443054199,N,Y,N,2021-09-08 07:15:31.581,2021-09-07 20:45:12.058,2021-09-01 00:36:58.435,2.79,3.0,9.1,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3672,201916,RaceTrac,RaceTrac,,7116 Hwy 22,I-10,Sorrento,Baton Rouge,LA,70778,30.168739,-90.87854,Y,Y,Y,2021-09-08 02:42:48.394,2021-09-08 02:42:48.393,2021-09-08 02:42:48.393,2.74,2.0,9.42,2,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3673,115751,Chevron,Chevron,Cracker Barrel  55,8811 Florida Blvd,Burgess Ave,Walker,Baton Rouge,LA,70785,30.484091493636,-90.905213356018,N,Y,N,2021-09-05 05:55:18.251,2021-09-05 05:55:18.251,2021-09-05 05:55:18.251,2.58,1.0,0.98,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3674,106996,Chevron,Chevron,Crossroads Grocery,20190 Plank Rd,LA-64,Zachary,Baton Rouge,LA,70791,30.648231897117,-91.105220317841,Y,Y,N,2021-09-06 00:18:32.141,2021-09-06 00:18:33.559,2021-09-02 12:55:06.909,,0.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3675,152115,Gate City Food Mart,,Lynn's Food Mart,3840 LA-19,Lower Zachary Rd,Zachary,Baton Rouge,LA,70791,30.64136,-91.15317,N,Y,Y,2021-09-04 01:09:17.536,2021-09-04 01:09:17.535,,,0.0,0.91,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3676,50720,Murphy Express,Murphy Express,,8144 Florida Blvd,S Wooddale Blvd,Baton Rouge,Baton Rouge,LA,70806,30.451577,-91.103353,Y,Y,N,2021-09-10 13:43:27.900,2021-09-10 13:43:27.900,2021-09-10 15:28:09.528,2.69,2.0,3.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3677,124776,Save More Market,,Save More   2,2180 N Lobdell Blvd,Labwood Dr,Baton Rouge,Baton Rouge,LA,70806,30.468649800447,-91.120369434357,Y,N,Y,2021-09-10 16:16:49.552,2021-09-10 16:16:49.552,,,0.0,10.82,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3678,204355,Shell,Shell,,1316 S Acadian Thruway,Broussard St,Baton Rouge,Baton Rouge,LA,70806,30.437204,-91.153221,Y,Y,Y,2021-09-08 13:49:55.769,2021-09-08 13:49:55.770,2021-09-08 13:49:55.770,2.89,4.0,2.02,1,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
3679,99602,Chevron,Chevron,Made To Go TruckStop,111 Thomas Rd,Scenic Hwy,Baton Rouge,Baton Rouge,LA,70807,30.552098227456,-91.197466850281,Y,Y,N,2021-09-05 02:28:05.431,2021-09-05 17:04:46.280,2021-09-05 02:28:05.431,2.99,5.0,0.58,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3680,146638,Exxon,Exxon,Hop-In,8331Scenic Hwy,Snipe St,Baton Rouge,Baton Rouge,LA,70807,30.5227856,-91.1805708,N,Y,Y,2021-09-04 16:37:17.453,2021-09-04 13:31:15.781,,,0.0,1.52,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3681,100393,Texaco,Texaco,Sportsman's One Stop,14506 Scenic Hwy,Springfield Rd,Baton Rouge,Baton Rouge,LA,70807,30.578371304437,-91.211628913879,N,Y,N,2021-09-03 20:11:04.532,2021-09-03 05:45:14.344,2021-09-03 05:45:15.437,,0.0,1.02,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3682,70400,Chevron,Chevron,LaRouge Mart & Popeyes,7930 Jefferson Hwy,Brandon Dr,Baton Rouge,Baton Rouge,LA,70809,30.425992119861,-91.106743812561,Y,Y,N,2021-09-07 20:23:27.981,2021-09-07 20:23:29.936,2021-09-06 21:03:50.859,,0.0,6.7,2,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3683,50695,Exxon,Exxon,,5550 Bluebonnet Blvd,Blue Cross Pkwy,Baton Rouge,Baton Rouge,LA,70809,30.397271847097,-91.084856987,Y,Y,Y,2021-09-10 19:02:48.420,2021-09-10 19:02:48.420,2021-09-10 04:22:30.833,2.71,2.0,2.07,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3684,115522,Friendly Food Mart,,,12617 Florida Blvd,Marque Ann Dr,Baton Rouge,Baton Rouge,LA,70815,30.4617,-91.042876,Y,Y,Y,2021-09-10 00:53:34.004,2021-09-10 00:53:35.596,,,0.0,1.64,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3685,192820,Walmart Neighborhood Market,Walmart,,9745 Airline Hwy,Old Hammond Hwy,Baton Rouge,Baton Rouge,LA,70816,30.430621,-91.079265,Y,Y,Y,2021-09-09 20:18:05.500,2021-09-09 12:42:31.394,2021-09-09 12:42:31.660,,0.0,1.79,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3686,50714,Shell,Shell,,12541 Airline Hwy,Pecue Ln,Baton Rouge,Baton Rouge,LA,70817,30.386527331721,-91.042166948318,Y,Y,Y,2021-09-08 21:52:09.447,2021-09-08 21:52:09.446,2021-09-07 16:49:58.375,2.89,4.0,9.67,2,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3687,162112,Fastpak Foods,,,3011 2nd St,Oakley Rd,Arcadia,Shreveport,LA,71001,32.554448157675,-92.933593690395,Y,Y,Y,,,,,0.0,0.8,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3688,133055,Texaco,Texaco,,1096 N Hazel St,I-20,Arcadia,Shreveport,LA,71001,32.559729,-92.913516,Y,Y,Y,,,,3.09,5.0,1.46,1,2021-09-09 17:00:00.000,2021-09-10 19:23:01.000
3689,145856,Chevron,Chevron,Country Corner,1198 Linton Rd,Parks Rd,Benton,Shreveport,LA,71006,32.654806075061,-93.692271262407,Y,Y,Y,2020-09-24 14:42:40.638,2020-09-24 14:42:41.287,,,0.0,0.42,1,2021-09-08 17:00:00.000,2021-09-10 19:23:01.000
3690,145859,Shell,Shell,Cooper Country Jct,6602 LA-3,LA-162,Benton,Shreveport,LA,71006,32.698425,-93.740746,Y,Y,Y,,,,,0.0,1.22,1,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
3691,171298,I-49 Truck Stop,,,962 LA-174,I-49,Coushatta,Shreveport,LA,71019,31.885424,-93.372062,Y,Y,Y,,,,,0.0,21.87,2,2021-09-09 16:00:00.000,2021-09-10 19:23:01.000
3692,162116,Fastpak Foods,,,1559 3rd St,Pine St,Gibsland,Shreveport,LA,71028,32.543948473878,-93.049320280552,Y,Y,Y,,,,,0.0,4.03,1,2021-08-31 21:00:00.000,2021-09-10 19:23:01.000
3693,165330,Valero,Valero,,24605 LA-2,US-79,Homer,Shreveport,LA,71040,32.809577,-93.056087,Y,Y,Y,,,,,0.0,1.3,1,2021-09-06 18:00:00.000,2021-09-10 19:23:01.000
3694,152813,Valero,Valero,,Main St,S Bogle St,Logansport,Shreveport,LA,71049,31.974943,-93.983846,Y,Y,Y,,,,,0.0,8.34,2,2021-09-08 17:00:00.000,2021-09-10 19:23:01.000
3695,159440,Phillips 66,Phillips 66,Elon Food Mart,1300 McArthur Dr,Polk St,Mansfield,Shreveport,LA,71052,32.03788828386,-93.694462627172,Y,Y,Y,,,,,0.0,1.0,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3696,145951,Exxon,Exxon,Emerson Food N Fuel,801 Homer Rd,Cline St,Minden,Shreveport,LA,71055-3021,32.622122,-93.266173,Y,Y,Y,,,,,0.0,0.57,1,2021-09-09 17:00:00.000,2021-09-10 19:23:01.000
3697,142485,Valero,Valero,Get-n-Geaux,224 Goodwill Rd,I-20,Minden,Shreveport,LA,71055,32.575387334064,-93.431725502014,Y,Y,Y,,2020-09-22 21:41:25.477,,2.74,2.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3698,146493,Valero,Texaco,,2193 LA-532,I-20,Minden,Shreveport,LA,71055-6559,32.572215388231,-93.203253597021,Y,Y,Y,2019-07-14 16:57:39.216,2019-07-14 16:57:39.216,2019-07-14 16:57:39.216,,0.0,16.43,2,2021-09-08 20:00:00.000,2021-09-10 19:23:01.000
3699,162117,Quick Draw,,,1703 LA-531,Industrial Dr,Minden,Shreveport,LA,71055,32.582565613364,-93.247390687466,Y,Y,Y,,,,,0.0,2.0,1,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
3700,146529,Outpost Travel Center,,,598 S Louisiana St,Crabapple Ave,Plain Dealing,Shreveport,LA,71064-3456,32.898431545107,-93.705219626427,Y,Y,Y,,,,,0.0,3.28,1,2021-09-07 14:00:00.000,2021-09-10 19:23:01.000
3701,151994,Rogers Corner,,,6511 US-80,LA-157,Princeton,Shreveport,LA,71067,32.563538,-93.514857,Y,Y,Y,2020-09-04 05:03:30.285,2020-09-04 05:03:30.283,2020-09-04 05:03:30.284,2.79,3.0,1.0,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
3702,176100,Sandy's Handy Stop,,,329 S Main St,SE 2nd St,sibley,Shreveport,LA,71073,32.538108825683,-93.295578002929,Y,Y,Y,,,,,0.0,1.15,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
3703,146997,Chevron,Chevron,,830 Cut Off Rd,US-371,Coushatta,Shreveport,LA,71079,32.023565115855,-93.339183926582,Y,Y,Y,,,,2.82,3.0,15.97,2,2021-09-09 17:00:00.000,2021-09-10 19:23:01.000
3704,82113,Mobil,Mobil,,2004 Johnston St,St Julien Ave,Lafayette,"Lafayette, LA",LA,70503-2748,30.211365,-92.027057,N,N,Y,2021-09-09 12:09:54.989,2021-09-09 12:09:54.554,,,0.0,1.66,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3705,50808,Shell,Shell,,5714 Johnston St,Sears Dr,Lafayette,"Lafayette, LA",LA,70503,30.175052912497,-92.077574729919,Y,Y,N,2021-09-08 20:21:45.210,2021-09-08 20:21:46.560,2021-09-05 21:34:29.383,2.69,1.0,1.12,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3706,82118,Chevron,Chevron,Shop Rite,2400 W Congress St,Bertrand Dr,Lafayette,"Lafayette, LA",LA,70506,30.214945932069,-92.047319412231,Y,Y,Y,2021-09-10 17:11:14.983,2021-09-10 17:11:16.165,,2.99,5.0,1.74,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
3707,82192,Chevron,Chevron,,1611 Bertrand Dr,Eraste Landry,Lafayette,"Lafayette, LA",LA,70506-2121,30.224290912779,-92.055773735046,Y,Y,Y,2021-09-10 17:19:10.060,2021-09-04 09:37:39.900,2021-09-04 09:37:39.900,,0.0,1.01,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
